t_half_A,T_A,tau_B,k_intC,k_synC,eta,f_E,k_rec0_R4,E_V,false_R5,peak_V,auc_V
0.005434719852544631,0.7280597700743554,0.8639873400171844,215.2191861497378,14.043218809927893,3.8052739922335054e-07,0.5289901888808185,6.091128939547852,-8.000093492777083e-06,0.7941026223951472,57845699.45780529,267137112.52251458
0.18748431058263734,0.37617095147041707,1.1304099451071272,363.4783372240579,29.77544743701955,2.068206115225127e-06,0.9136817035249956,10.843205501957543,-0.01562074573497152,0.7935739304782905,14604559.161902204,271307822.94551617
0.045119662646863894,0.43294632368390934,0.782851403471554,376.0852293563081,31.996183608137883,1.6242031566691446e-07,0.1680438024168464,8.371942286055036,6.796923366469976e-06,0.7982380279063461,57908902.46679099,267133159.7216866
0.43576986361708975,0.6167113463473994,1.6454614658049533,89.03535097206095,34.82775977491983,3.337543283213003e-05,0.6849044944030304,7.150709351207729,0.49526669939255585,0.7824550779936221,12439586.559480796,134831917.85027313
0.05154781232608664,0.40695138467289377,1.6401699093934412,223.40102283592432,0.8854303579031709,1.7062634373300527e-07,0.24240372875752048,22.785563829444317,7.63794157754294e-06,0.7853907509719202,57908122.78807593,267132935.05630305
0.08814773195077452,0.7047102071221821,1.4944851229258351,285.92751200152577,36.13828611542943,1.7634811419273917e-07,0.2705125795297948,13.904491811497405,-9.611481055271653e-06,0.7879204657559539,57914183.73825627,267137542.98044473
0.7734749089708451,0.4005656023806168,1.6071402489341797,117.8103044612966,36.3756563356472,3.909588285070838e-06,0.92095323253888,24.70376718214468,0.15088869298791519,0.7842661780483453,10583688.82753671,226827328.12550607
0.056050610499356855,0.20696955349182034,1.583472907780327,0.05243707947177566,24.7043445770807,4.6229310451611623e-05,0.7222539817009384,13.732154138452554,0.6814332366059757,0.7642241204747422,7656405.347276222,85100324.50812493
0.012320730940151526,0.6595867671617401,1.5361427958385283,347.73929035290683,11.627211610924668,6.397057106774466e-05,0.1189123907711043,12.946946168589122,0.010431672285338478,0.7880971634750578,50197645.710364565,264348310.89820954
0.3690676495884917,0.41252624535124743,0.5177319013967521,15.06268224307803,24.244314461992715,6.993668927620768e-07,0.469050920948058,24.35444710638741,-0.00016543985541939144,0.791566239603036,57138444.56999642,267179170.1894098
